gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dt,ebit,ebitda,epspi,fincf,gp,ivncf,oancf,revt,teq,costat,mkvalt
008272,12/31/2005,2005,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,29213.0000,23.9689,257.0000,,1111.0000,1757.0000,3.7400,1017.0000,1757.0000,-1257.0000,593.0000,11737.0000,,A,11523.8800
008272,12/31/2006,2006,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,28949.0000,28.6673,262.0060,,1785.0000,2442.0000,5.4800,-612.0000,2442.0000,-1297.0000,2060.0000,11761.0000,,A,14682.8162
008272,12/31/2007,2007,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,30091.0000,31.9240,261.2140,,1679.0000,2365.0000,4.2400,-296.0000,2365.0000,-2073.0000,2088.0000,11438.0000,,A,16163.9223
008272,12/31/2008,2008,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,26400.0000,32.7506,243.3240,,1340.0000,2027.0000,4.5000,868.0000,2027.0000,-2386.0000,1181.0000,10758.0000,,A,10372.9021
008272,12/31/2009,2009,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,28512.0000,36.5384,246.5080,,1306.0000,2081.0000,4.6000,576.0000,2081.0000,-2672.0000,1875.0000,8106.0000,9330.0000,A,13799.5178
008272,12/31/2010,2010,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,30283.0000,37.5426,240.4470,,1517.0000,2384.0000,3.0200,-69.0000,2384.0000,-1283.0000,2154.0000,9003.0000,9317.0000,A,12618.6586
008272,12/31/2011,2011,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,33356.0000,40.6693,239.9350,,1744.0000,2722.0000,5.6600,534.0000,2722.0000,-3070.0000,1867.0000,10036.0000,10320.0000,A,13196.4250
008272,12/31/2012,2012,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,36499.0000,42.0928,242.3690,,1559.0000,2649.0000,3.5600,1355.0000,2649.0000,-3158.0000,2018.0000,9647.0000,10762.0000,A,17193.6569
008272,12/31/2013,2013,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,37244.0000,45.1115,244.4610,,1884.0000,2997.0000,4.1000,338.0000,2997.0000,-1689.0000,1784.0000,10557.0000,11850.0000,A,21942.8194
008272,12/31/2014,2014,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,39732.0000,46.0600,246.3310,,1782.0000,2938.0000,4.7200,854.0000,2938.0000,-3342.0000,2161.0000,11035.0000,12100.0000,A,27431.4202
008272,12/31/2015,2015,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,41150.0000,47.6403,248.2980,,1910.0000,3160.0000,5.4300,-173.0000,3160.0000,-2885.0000,2905.0000,10231.0000,12579.0000,A,23342.4950
008272,12/31/2016,2016,INDL,C,D,STD,SRE,816851109,SEMPRA ENERGY,USD,47786.0000,51.8523,250.1530,,1621.0000,2933.0000,5.4800,2513.0000,2933.0000,-4886.0000,2319.0000,10183.0000,15241.0000,A,25175.3979
008304,07/31/1960,1960,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,4.2000,4.5509,0.4810,,0.7800,0.9000,,,2.2100,,,6.7000,,I,
008304,07/31/1961,1961,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,7.5000,7.5204,0.5380,,1.2300,1.4500,,,4.2700,,,11.3000,,I,
008304,07/31/1962,1962,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,12.3000,9.7210,0.5520,,1.4400,1.7600,,,6.1600,,,13.9000,,I,
008304,07/31/1963,1963,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,16.2000,,0.6160,,1.7800,2.3200,1.4200,,6.9400,,,15.7000,,I,
008304,07/31/1964,1964,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,18.6000,,0.9340,,1.9200,2.6400,,,7.5600,,,16.0000,,I,
008304,07/31/1965,1965,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,20.2000,,0.9340,,0.4100,1.1500,,,7.4700,,,18.0000,,I,
008304,07/31/1966,1966,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,21.7000,,0.9340,,0.5400,1.3000,,,7.7700,,,20.1000,,I,
008304,07/31/1967,1967,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,24.8000,10.7643,0.9460,,2.1500,3.0000,1.1500,,10.6500,,,25.4000,,I,
008304,07/31/1968,1968,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,23.9000,10.7423,0.9470,,1.0060,1.9480,,,9.2510,,,24.5270,,I,
008304,07/31/1969,1969,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,26.0210,11.0538,1.0960,,1.6020,2.5290,0.3800,,9.9980,,,26.2290,,I,
008304,07/31/1970,1970,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,28.5200,10.9736,1.1000,,1.2700,2.2210,0.1100,,9.8600,,,26.7160,,I,
008304,07/31/1971,1971,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,27.7620,10.9429,1.1030,,1.3740,2.3730,-0.0400,,9.5940,,,24.5490,,I,
008304,07/31/1972,1972,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,28.8880,11.2954,1.1070,,1.3890,2.4430,0.3200,,10.0980,,,26.2710,,I,
008304,07/31/1973,1973,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,32.0310,12.4670,1.1070,,3.2190,4.3470,1.1700,,13.3430,,,31.7670,,I,
008304,07/31/1974,1974,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,35.0570,14.2581,1.1080,,4.8510,5.9450,1.8800,,16.2040,,,37.4860,,I,
008304,07/31/1975,1975,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,40.1170,17.1139,1.1940,,7.4300,8.8060,3.1400,,21.8050,,,48.3450,,I,
008304,07/31/1976,1976,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,47.2140,10.5544,2.5650,,11.3030,12.7800,2.3200,,28.8220,,,56.2590,,I,
008304,07/31/1977,1977,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,56.0350,13.0235,2.5960,,15.2830,16.8750,3.0700,,37.5670,,,67.0650,,I,
008304,07/31/1978,1978,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,72.3710,10.9694,3.9220,,20.7380,22.8770,2.8900,,52.3510,,,88.0200,,I,
008304,07/31/1979,1979,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,90.5160,9.3318,5.9010,,26.1940,29.0840,2.5100,,68.1260,,,110.8540,,I,
008304,07/31/1980,1980,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,132.5300,7.9378,8.9060,,31.9630,35.9760,2.1300,,87.9140,,,140.8030,,I,
008304,07/31/1981,1981,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,182.4390,6.7956,13.4370,,35.4370,41.1830,1.8500,,103.5390,,,169.0810,,I,
008304,07/31/1982,1982,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,199.8780,7.7666,13.4860,,39.1030,46.3730,1.8600,,118.5990,,,195.5190,,I,
008304,07/31/1983,1983,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,236.6640,6.8686,18.0050,,40.3120,48.7290,1.5500,,131.8900,,,214.7410,,I,
008304,07/31/1984,1984,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,292.5360,7.9996,18.0220,,46.6590,56.3150,1.7100,,150.6280,,,242.1430,,I,
008304,07/31/1985,1985,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,362.4950,9.5244,18.1510,,52.1890,62.3310,1.9000,,172.6010,,,275.9180,,I,
008304,07/31/1986,1986,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,441.0740,8.0389,27.5410,,61.3410,74.9680,1.5000,,203.1230,,,332.0410,,I,
008304,07/31/1987,1987,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,521.5240,7.2336,36.9360,,77.8320,95.5670,1.3100,,248.7730,,,385.1420,,I,
008304,07/31/1988,1988,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,570.4440,8.6478,37.1600,,79.8830,100.7950,1.5500,-42.8440,277.8180,-25.7700,54.0360,429.2280,,I,
008304,07/31/1989,1989,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,707.2740,9.6922,38.5560,,96.3880,121.0610,1.5100,50.6010,331.4950,-88.8080,41.0670,496.9970,,I,
008304,07/31/1990,1990,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,786.3640,11.4220,38.6480,,108.1800,134.9830,1.7200,-22.8750,366.8170,-29.2420,53.6050,564.4980,,I,
008304,07/31/1991,1991,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,774.4590,8.3533,58.4200,,125.4820,157.3360,1.3800,-91.5230,430.0510,-31.8660,126.6300,656.9790,,I,
008304,07/31/1992,1992,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,912.8760,6.2923,86.7080,,135.1750,169.5350,1.0600,-26.8570,457.3520,-75.6290,118.5500,685.0680,,I,
008304,07/31/1993,1993,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,902.2730,4.6774,116.0630,,134.9590,170.1470,0.6800,-38.0070,472.7810,-56.6430,114.5650,687.2220,,I,
008304,07/31/1994,1994,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,959.5790,5.0920,115.3190,,140.6520,180.1930,0.8600,-64.3320,482.7650,-71.7120,129.7170,700.8480,,I,
008304,07/31/1995,1995,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1074.9220,5.6960,114.4310,,170.7080,216.7680,1.0300,-73.1910,563.5960,-86.8350,156.9070,822.8230,,I,
008304,07/31/1996,1996,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1184.9580,6.3692,114.9760,,202.3720,255.4830,1.2100,-28.3450,640.6230,-122.5580,148.6780,960.3760,,I,
008304,07/31/1997,1997,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1265.6240,6.4763,127.3620,,162.9440,225.7700,0.5300,-55.9610,656.4210,-68.5390,98.7310,1062.0080,,I,
008304,07/31/1998,1998,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1346.9190,6.1784,123.9190,,162.0770,235.1560,0.7500,-17.1420,686.5050,-148.1370,160.7820,1087.2850,,I,2788.1775
008304,07/31/1999,1999,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1488.3270,5.8825,124.2100,154.321,167.1190,241.8900,0.4100,68.7100,704.3360,-105.2880,111.0610,1147.0660,,I,2616.1731
008304,07/31/2000,2000,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1507.2520,6.1835,123.1180,303.917,214.4680,286.4290,1.1800,-128.1990,741.7630,-92.3030,216.9230,1224.1010,,I,2554.6985
008304,07/31/2001,2001,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,1548.5100,6.2921,122.3830,384.676,184.2110,255.7010,0.9600,-57.0180,715.7670,-168.2470,201.3220,1235.4230,,I,2924.9537
008304,07/31/2002,2002,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2027.2220,6.6757,122.7920,681.049,147.1420,221.1450,0.6000,198.1590,715.9480,-308.5610,154.7410,1290.8200,819.7200,I,2158.6834
008304,07/31/2003,2003,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2016.7260,7.4954,124.6820,534.784,215.1980,299.1370,0.8400,-153.3400,887.5350,-56.9850,223.4910,1613.6350,934.5360,I,2814.0727
008304,07/31/2004,2004,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2140.3830,8.5021,124.0210,519.2,230.8100,319.7450,1.2100,-90.2890,960.5630,-36.2510,191.9460,1770.7470,1054.4390,I,2873.5666
008304,07/31/2005,2005,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2265.3010,9.1681,124.3420,511.52,246.6210,337.5420,1.1300,-93.4820,1015.1260,-114.5630,161.6080,1902.2840,1139.9770,I,3850.8717
008304,07/31/2006,2006,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2552.8580,9.6489,122.1580,667.576,247.3460,343.0040,1.1600,44.4160,1041.4050,-116.1020,218.8280,2016.8300,1178.6960,I,3185.8806
008304,07/31/2007,2007,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2708.8460,8.6547,122.5460,593.362,313.7960,407.7730,1.0400,-162.4480,1145.1920,-55.4270,332.9280,2249.9050,1060.6010,I,5088.1099
008304,07/31/2008,2008,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2956.7460,9.5541,119.2410,750.303,389.6690,482.2680,1.7700,-76.3410,1303.4340,-121.6870,190.8060,2571.6450,1139.2350,I,4819.7212
008304,07/31/2009,2009,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2840.8120,9.5367,116.8750,675.098,329.6450,418.8160,1.6500,-168.6100,1189.8610,-182.0300,327.4950,2329.1580,1114.5980,I,3515.6000
008304,07/31/2010,2010,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,2999.2120,10.2396,115.4680,743.309,391.2220,484.6170,2.0500,-120.6630,1299.4970,-168.7340,377.8600,2401.9320,1182.3500,I,4415.4963
008304,07/31/2011,2011,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,3232.4160,12.9555,114.9950,492.465,472.2660,570.3720,2.7100,-243.1850,1470.6230,-176.5410,429.9870,2740.9160,1489.8210,I,5701.4521
008304,07/31/2012,2012,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,3347.8920,13.2241,114.1880,491.159,453.9450,557.3320,2.7500,-173.2220,1483.4850,-309.8250,474.8480,2671.6560,1510.0350,I,6098.7811
008304,07/31/2013,2013,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,3472.8390,16.2357,111.7880,467.739,467.4290,573.7130,5.1000,-344.4650,1478.2870,399.3000,384.4590,2648.0630,1814.9560,I,7820.6885
008304,07/31/2014,2014,INDL,C,D,STD,PLL,696429307,PALL CORP,USD,3852.5130,17.2545,109.8470,463.781,516.5700,632.9620,3.2900,-92.9120,1550.0240,-393.5090,503.9120,2789.1470,1895.3570,I,8509.8471
008358,06/30/1950,1950,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,7.2000,19.5604,0.3230,,0.3100,0.5700,,,1.6600,,,7.1000,,A,
008358,06/30/1951,1951,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,10.5000,20.5511,0.3230,,1.6000,1.8700,,,3.1500,,,12.2000,,A,
008358,06/30/1952,1952,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,15.9000,22.3251,0.3230,,3.0600,3.5900,,,5.7900,,,21.9000,,A,
008358,06/30/1953,1953,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,15.3000,20.5194,0.3870,,2.9900,3.5900,,,6.7100,,,22.1000,,A,
008358,06/30/1954,1954,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,13.4000,21.2920,0.3870,,1.5300,2.1300,,,5.5700,,,22.4000,,A,
008358,06/30/1955,1955,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,13.7000,23.1860,0.3870,,2.3700,3.1400,,,6.1400,,,21.9000,,A,
008358,06/30/1956,1956,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,12.2000,23.5297,0.3870,,1.0500,1.7900,,,4.2500,,,21.2000,,A,
008358,06/30/1957,1957,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,15.8000,21.3755,0.5220,,3.3700,3.9600,,,7.3800,,,28.3000,,A,
008358,06/30/1958,1958,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,25.5000,22.7368,0.6460,,4.5200,5.4900,,,10.7200,,,34.9000,,A,
008358,06/30/1959,1959,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,27.8000,12.5889,1.2990,,5.3300,6.4500,,,12.7600,,,43.2000,,A,
008358,06/30/1960,1960,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,29.2000,14.0406,1.3070,,6.2000,7.5900,,,14.5600,,,50.7000,,A,
008358,06/30/1961,1961,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,31.1000,15.3638,1.3140,,6.2500,7.7400,,,14.9300,,,50.9000,,A,
008358,06/30/1962,1962,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,35.0000,11.4668,1.9730,,7.9500,9.4600,,,17.5000,,,61.3000,,A,
008358,06/30/1963,1963,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,37.0000,,1.9770,,8.0300,9.7200,1.9100,,18.4100,,,67.0000,,A,
008358,06/30/1964,1964,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,43.4000,,1.9800,,9.0600,10.9200,2.1900,,20.6400,,,76.3000,,A,
008358,06/30/1965,1965,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,65.7000,,2.7470,,12.4100,14.8900,2.2000,,27.2300,,,97.1000,,A,
008358,06/30/1966,1966,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,79.8000,,2.7530,,16.9900,20.0300,3.0600,,35.1900,,,130.7000,,A,
008358,06/30/1967,1967,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,92.1000,17.6765,2.8590,,19.1800,22.9600,3.4100,,39.6100,,,152.2000,,A,
008358,06/30/1968,1968,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,111.0000,19.3053,2.9250,,19.1100,24.1400,3.1400,,43.2000,,,160.1000,,A,
008358,06/30/1969,1969,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,133.9370,20.6075,3.1440,,23.7300,29.8400,3.5100,,54.7300,,,197.3000,,A,
008358,06/30/1970,1970,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,162.7280,22.4738,3.1680,,23.6270,29.5310,3.1500,,60.8340,,,211.6330,,A,
008358,06/30/1971,1971,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,157.2690,23.1013,3.1680,,16.9260,23.0520,2.1300,,48.3940,,,194.4350,,A,
008358,06/30/1972,1972,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,188.4290,15.6011,5.6110,,25.2010,32.7240,1.9700,,68.2550,,,253.8500,,A,
008358,06/30/1973,1973,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,218.4700,16.9391,5.8010,,34.8560,42.3790,2.5800,,82.2590,,,323.6540,,A,
008358,06/30/1974,1974,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,260.8190,18.9848,5.8520,,41.8370,50.4650,3.1500,,98.7870,,,397.5320,,A,
008358,06/30/1975,1975,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,268.8110,21.1902,5.8520,,48.2440,58.5890,3.3100,,109.2980,,,411.1520,,A,
008358,06/30/1976,1976,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,284.5910,23.7377,6.4120,,46.8660,58.1620,3.3400,,111.2980,,,407.4420,,A,
008358,06/30/1977,1977,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,329.6730,17.7283,9.9760,,62.4800,74.6090,2.8500,,136.6470,,,503.3390,,A,
008358,06/30/1978,1978,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,445.0890,19.0459,13.0030,,81.6100,96.6770,3.0500,,182.2730,,,695.7290,,A,
008358,06/30/1979,1979,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,562.5440,21.3592,13.4530,,99.3050,117.3930,3.7500,,218.5590,,,846.4380,,A,
008358,06/30/1980,1980,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,653.6930,22.8899,14.7470,,111.1160,133.8920,3.8000,,254.0940,,,1022.3760,,A,
008358,06/30/1981,1981,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,777.0070,25.7881,16.6080,,122.7500,151.0500,4.1200,,289.1410,,,1105.8910,,A,
008358,06/30/1982,1982,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,798.5500,17.9337,25.0850,,101.6980,133.7790,2.3100,,278.3430,,,1148.0810,,A,
008358,06/30/1983,1983,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,776.5270,17.8287,25.4690,,61.3330,95.3130,1.1700,,242.9970,,,1038.2890,,A,
008358,06/30/1984,1984,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,905.3450,19.3346,26.8080,,134.8460,172.2670,2.6800,,346.1090,,,1304.8170,,A,
008358,06/30/1985,1985,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,966.3860,20.8446,27.6890,,160.7310,203.1640,3.0600,,394.6540,,,1459.5180,,A,
008358,06/30/1986,1986,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1269.6580,14.8921,45.1370,,176.8100,231.0130,1.9800,,468.2080,,,1730.2480,,A,
008358,06/30/1987,1987,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1425.6650,16.5035,45.5400,,178.6690,245.1770,1.8800,,504.2990,,,1876.5560,,A,
008358,06/30/1988,1988,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1741.8020,17.3614,48.7140,,201.5120,281.5530,2.2000,,576.8120,,,2251.6990,,A,
008358,06/30/1989,1989,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1922.5370,17.2125,48.8320,,229.5310,319.7730,2.5500,26.1640,631.6980,-153.8000,138.8840,2520.2040,,A,
008358,06/30/1990,1990,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1996.1570,19.1832,48.9180,,242.6380,334.9240,2.2800,-69.6280,617.7350,-67.1100,127.8330,2452.5680,,A,
008358,06/30/1991,1991,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1890.4060,19.5721,48.2050,,173.8990,272.8180,1.2300,-138.5360,562.3530,-114.1250,270.7070,2440.8150,,A,
008358,06/30/1992,1992,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1920.9070,19.2943,48.4090,,167.1470,269.7750,0.2300,-85.7950,552.6360,-89.2430,235.1860,2375.8080,,A,
008358,06/30/1993,1993,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1963.5900,19.1951,48.6010,,173.6030,283.2760,1.3400,-38.2350,594.0410,-128.0090,229.3820,2489.3230,,A,
008358,06/30/1994,1994,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,1912.7900,19.7456,48.9400,,220.2930,326.8390,0.9800,-217.8730,629.5070,-120.2590,259.2040,2576.3370,,A,
008358,06/30/1995,1995,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,2302.2090,16.1011,74.0020,,381.5250,492.0520,2.9600,4.9140,876.6330,-264.2220,240.1350,3214.3700,,A,
008358,06/30/1996,1996,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,2887.1240,18.6286,74.2920,,404.6560,531.2000,3.2300,224.8640,956.6490,-560.7410,337.9810,3586.4480,,A,
008358,06/30/1997,1997,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,2998.9460,20.8108,74.3510,,462.9130,609.1660,3.6800,-188.0780,1084.3460,-194.7310,392.3100,4091.0810,,A,
008358,06/30/1998,1998,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,3524.8210,15.3218,109.8730,,565.6970,719.3300,2.8800,101.5080,1251.4640,-459.1170,320.5990,4633.0230,,A,4188.9081
008358,06/30/1999,1999,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,3705.8880,16.5670,111.9010,748.061,538.7490,703.3260,2.8500,-143.7920,1254.0070,-313.0570,459.0970,4958.8000,,A,5119.4708
008358,06/30/2000,2000,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,4646.2990,19.8428,116.3880,722.695,622.8620,790.2180,3.3400,80.8600,1366.1240,-579.7090,538.0400,5355.3370,,A,3986.2890
008358,06/30/2001,2001,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,5337.6610,21.5577,117.3090,876.771,590.2470,790.5170,2.9800,244.1370,1463.7890,-819.8280,532.1650,5979.6040,,A,4978.5940
008358,06/30/2002,2002,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,5752.5830,21.8898,118.0240,1108.693,379.0040,610.2390,1.1300,-0.8770,1287.7640,-608.7180,631.0460,6149.1220,2583.5160,A,5640.3670
008358,06/30/2003,2003,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,5985.6330,21.3338,118.1650,1363.145,403.4600,657.7010,1.6900,-222.2110,1375.2090,-137.1850,557.4890,6410.6100,2520.9110,A,4961.7484
008358,06/30/2004,2004,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,6256.9040,24.9611,119.4840,970.534,579.7960,829.0700,2.9400,-448.4910,1629.0380,-270.4720,662.3980,7106.9070,2982.4540,A,7104.5186
008358,06/30/2005,2005,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,6898.9610,27.9057,119.6940,958.37,849.1340,1112.2060,5.0900,-137.5380,1983.7540,-564.5600,852.8110,8215.0950,3340.1470,A,7422.2249
008358,06/30/2006,2006,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,8173.4320,35.2508,120.3150,1125.444,993.4250,1272.6500,5.6500,-194.1920,2307.5570,-921.2430,954.6390,9385.8880,4241.2030,A,9336.4440
008358,06/30/2007,2007,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,8441.4130,40.5622,116.1590,1148.935,1237.6510,1528.5510,7.1300,-378.5290,2751.0260,-579.7610,955.0070,10718.0590,4711.6650,A,11373.1277
008358,06/30/2008,2008,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,10386.8540,31.3566,167.7150,1976.204,1448.1440,1773.1050,5.6400,1.2220,3137.1870,-1170.8000,1316.6100,12145.6050,5258.9710,A,11961.4338
008358,06/30/2009,2009,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,9855.9020,26.6663,160.4880,1890.128,884.4880,1239.8370,3.1500,-274.3480,2524.0160,-960.8310,1129.1920,10309.0150,4279.6250,A,6894.5645
008358,06/30/2010,2010,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,9910.3820,27.0871,161.2560,1759.147,917.5190,1277.5630,3.4400,-649.9960,2549.1430,-146.1730,1218.8220,9993.1660,4459.4000,A,8943.2578
008358,06/30/2011,2011,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,10886.8050,34.7144,155.0900,1766.357,1507.1400,1844.0790,6.5100,-915.7780,3310.6520,-244.9380,1166.9330,12345.8700,5488.3360,A,13917.7766
008358,06/30/2012,2012,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,11170.2820,32.7239,149.6310,1729.535,1681.9780,1999.5720,7.6200,-823.5200,3517.8680,-375.7680,1530.3850,13145.9420,4905.7300,A,11503.6313
008358,06/30/2013,2013,INDL,C,D,STD,PH,701094104,PARKER-HANNIFIN CORP,USD,12540.8980,38.4384,149.2890,1498.341,1386.2900,1718.5280,6.3600,576.1740,3269.6210,-809.8450,1190.9350,13015.7040,5741.4810,A,14242.1706
